LG,QM,EIY,GLQ,HLL,HML,IKW,KER,KHK,KNV,TNQ,VNK,AEM,ALG,AMN,CTG,DAQ,DAYM780201.lag26,DCQ,DFG,DLK,DVK,DVW,EEM,EM,EY,EYA,EYL,FDE,GGL,GLT,GVL,HRD,IFP,IFT,IIT,ILM,IPI,IVL,IYD,KN,KQS,KTP,LKN,LKP,LME,LNT,MEY,MLT,MM,MMS,MN,MNG,MPN,MRI,MVI,NK,PAG,Pc1.M,Pc2.Hydrophilicity.24,PCH,PFC,PIY,PKF,PSQ,QGF,QI,QII,QLM,QQM,RDL,RGP,RYD,SCK,SFE,SNC,SQR,TMR,VGF,VGG,VHC,VLT,VPQ,WYW,YKI
0.005444646,0,0,0.001818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03637704,0,0,0.001818182,0,0,0,0.003629764,0.003629764,0,0,0,0.001818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003629764,0,9.229619114,0.002658791,0,0,0,0,0,0,0.005444646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004499438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01785243,0,0,0,0,0,0,0,0.001124859,0,0.001126126,0,0,0,0.001126126,0,0,0,0,0,0,0.002252252,0,0.001124859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001126126,0,0,15.63843655,0.003833785,0.001126126,0,0,0,0,0,0.001124859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011013216,0,0,0,0,0,0,0,0,0,0,0,0.002207506,0,0,0,0,-0.009230638,0,0,0,0,0.002207506,0,0.002202643,0.004405286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002202643,0,0,0,0,0,0,0,0,0,0,0.002202643,0,0,0,0,0,0.004415011,7.686015964,0.001683011,0,0,0,0,0,0,0,0,0,0,0,0.004415011,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0
0.010080645,0,0.002020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036682969,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.301149284,5.49863e-4,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0,0,0,0.002020202,0,0,0,0,0,0
0.004444444,0,0,0,0,0,0,0,0,0.004464286,0,0.004464286,0,0,0,0,0,-0.025019739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444,0,6.615709054,4.92612e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028798786,0,0,0,0,0,0.004651163,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.872324677,0.010107755,0,0,0,0,0,0,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651163,0,0
0.013661202,0.00273224,0,0,0,0,0,0,0,0,0,0,0,0.002739726,0,0,0,-0.058291962,0,0.002739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224,0,0,0.002739726,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224,0,9.993336751,6.39651e-4,0,0,0,0,0,0.002739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002739726,0,0
0.004048583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019926102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.894035166,0.004102728,0,0,0,0,0,0,0.004048583,0,0,0,0,0.004065041,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045467363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003690037,0,4.754470492,0.004178391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061230189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,2.264765268,0.004812922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012592444,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,5.489873424,-0.001684865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010204082,0,0,0,0.001459854,0,0,0,0,0,0,0,0,0.001459854,0,0,0,0.003369329,0,0,0,0,0,0,0.002915452,0,0,0,0,0.002919708,0,0.002919708,0,0.001459854,0,0,0,0,0,0,0.001457726,0,0,0,0,0,0,0,0,0.001457726,0,0.001457726,0,0,0,0,0.001457726,0.001459854,18.84248087,-0.001139528,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019033765,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,5.8836396,1.59293e-4,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0.003367003,0,0,0,0,0,0,0,0
0.011661808,0,0,0,0.001459854,0,0,0,0,0,0,0,0,0.001459854,0.001459854,0,0,0.033919315,0,0,0,0,0,0,0.002915452,0.001457726,0,0,0,0.001459854,0,0.004379562,0,0,0,0,0,0,0,0,0.001457726,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0.001457726,0.001459854,16.14676114,-6.46687e-4,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002557545,0.073818574,0,0,0,0,0,0,0.00255102,0.005102041,0,0.002557545,0,0,0,0,0,0,0,0.002557545,0,0,0,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0.00255102,0,0,0,0,0.00255102,0,10.32788014,0.003463259,0,0,0,0,0.00511509,0,0.00255102,0,0,0,0,0,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0
0.00137741,0.002754821,0,0,0,0,0,0.00137931,0,0,0.00137931,0,0,0,0,0,0,0.051419381,0,0,0,0,0,0,0.00137741,0,0,0,0,0,0,0,0,0,0,0.00137931,0,0,0,0,0.00137741,0,0,0,0,0,0.00137931,0,0,0.002754821,0,0,0,0,0,0,0,0,16.97843218,0.007007776,0,0,0,0,0,0,0.00137741,0.00137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003875969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021773791,0,0,0,0,0,0,0,0.001937984,0,0,0,0,0,0,0,0,0,0,0,0,0.003883495,0,0,0.001941748,0,0,0.001941748,0,0,0,0,0,0,0,0,0,0,0,0.001937984,0,9.123325271,8.62e-5,0,0,0,0,0,0,0.001937984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001941748,0,0,0
0.003401361,0.003401361,0,0,0,0,0,0,0,0,0,0.003412969,0,0,0.003412969,0,0,-0.006301239,0,0,0,0.003412969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0,0,0.006802721,0,11.42590803,0.007143644,0,0,0,0,0,0,0.006802721,0.003412969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002166847,0.002166847,0,0,0,0,0,0,0,0.002169197,0,0,0,0,0,0,0,0.014856045,0.001084599,0,0.002169197,0.001084599,0,0,0,0.002166847,0,0,0,0.001084599,0,0,0,0,0,0,0,0,0,0,0.006500542,0.001084599,0.001084599,0.003253796,0,0,0.001084599,0,0.001084599,0,0,0,0,0,0.001084599,0,0.001083424,0,21.33490178,0.001939156,0,0,0.001084599,0,0,0.001084599,0.002166847,0,0.001084599,0,0,0,0,0,0,0,0,0,0,0,0,0.001084599,0,0,0.001084599
0.006849315,0.001712329,0,0,0,0,0,0,0,0.001715266,0,0.001715266,0,0,0,0,0,0.02160705,0,0,0,0,0,0,0.001712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001712329,0,0,0.001715266,0,0,0,0,0,0,0,0,0,0,0,0,0.008561644,0,10.0222628,0.001039643,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0.001715266,0,0,0.001715266,0,0,0
0.008955224,0,0,0.005988024,0.002994012,0,0,0,0,0,0,0,0,0,0,0,0,0.046543007,0,0,0,0,0,0,0.002985075,0.002985075,0,0,0,0,0.002994012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.700218251,0.001449428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009569378,7.97448e-4,0,7.98085e-4,0,0,7.98085e-4,0,0,0,0,0,0,0,0,0.001596169,0,0.010660143,7.98085e-4,7.98085e-4,0,0,7.98085e-4,0,0,0.004784689,0,0.002394254,0,7.98085e-4,0,7.98085e-4,7.98085e-4,0,0,0,0,0,0,0,0.001594896,0,0,0,0,0,0,0,0,0,0,0,0,0.001596169,7.98085e-4,0,7.97448e-4,7.98085e-4,23.2307065,-7.36886e-4,7.98085e-4,7.98085e-4,0,0,0,7.98085e-4,7.97448e-4,0,7.98085e-4,0,7.98085e-4,0,0,0,0,0,0,7.98085e-4,0,0,0,0,7.98085e-4,0,0
0.005997001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027088591,0,0,0.001501502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002998501,0,0,0,0,0,0,0,0,0,0,0.002998501,0,0,0,0,0,0.001501502,12.20053114,7.22425e-4,0,0,0,0.001501502,0,0,0.002998501,0,0,0,0,0,0,0,0.001501502,0,0,0,0,0,0,0,0,0,0
0.010330579,0,0,0,0,0,0,0,0,0.004140787,0,0,0,0,0,0,0,0.062148668,0,0,0,0,0,0,0,0.002066116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004132231,0,0,0,0,0,0,0,0,0,0,0.002066116,0,0,0,0,0.004132231,0,9.510411263,0.001743954,0,0,0,0,0,0,0.002066116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621118,0,0,0
0.00676819,0.001692047,0.001694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064301944,0,0,0,0,0,0.001694915,0.003384095,0.003384095,0,0.001694915,0,0.003389831,0,0,0,0,0,0,0,0,0,0,0.001692047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.39205691,-1.3817e-4,0,0,0,0,0,0,0.001692047,0,0,0,0,0,0,0,0,0,0,0,0,0.001694915,0,0,0,0,0
0.01010101,0.003367003,0,0,0,0,0,0,0,0,0,0,0.003378378,0,0,0,0,0.064140949,0,0.003378378,0.006756757,0,0,0,0.003367003,0,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,5.050564853,0.00426904,0,0,0,0,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009505703,0,0,0,0,0,0,0,0,0,0,0,0,0.001904762,0,0,0,-0.009518275,0,0,0,0,0,0,0,0.001901141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001901141,0,0,0,0,0,0,0,0,0.001901141,0,0,0,0,0,0,0,0,12.86785858,-0.003578156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005714286,0,0,0,0,0
0.006032172,6.70241e-4,0,0,0.001341382,0,0,6.70691e-4,0,0,0,0,0,6.70691e-4,0,0,0,0.020541868,0,0,0,0,0,0,0.001340483,0,0,0,0,0.001341382,6.70691e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70691e-4,0,0,0.001340483,0,0,0,6.70691e-4,0,0,0.002680965,0,20.34445705,0.003780395,0,0,0,0,0,0,0,0,0,0,0,6.70691e-4,0,6.70691e-4,0,0,0,0,0,0,0,0,0,0,0
0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048473375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012903226,0,0,0,0,0,0,0,0,4.913176051,0.004616348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010752688,0,0,0,0,0,0,0,0,0.002695418,0,0,0,0,0,0,0,0.035601742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002695418,0.002688172,0,9.495618826,0.00113572,0,0,0,0,0,0.002695418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030371556,0,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861736665,-0.001230108,0,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029477174,0,0,0,0,0.002564103,0,0,0.002557545,0,0.002564103,0,0,0,0,0,0,0,0,0,0,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096598626,-0.001713257,0,0,0,0,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003007519,0.003007519,0,0,0.001506024,0,0,0,0,0,0,0.001506024,0,0,0,0,0,0.099925737,0,0,0,0.001506024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001503759,0,0,0,0,0,0.001506024,0,0,0,0,0,0,0,0,0,0.003007519,0.001506024,7.833503545,0.001403305,0,0,0,0,0.001506024,0.001506024,0.004511278,0,0,0,0,0,0,0,0,0,0.001506024,0,0,0,0,0,0,0,0
0.004645761,0.00116144,0,0,0,0,0,0,0,0,0.001162791,0.001162791,0.001162791,0,0,0.001162791,0,0.041789619,0,0,0.001162791,0,0,0,0.004645761,0.003484321,0.002325581,0,0,0,0.001162791,0.001162791,0,0,0,0.001162791,0,0,0,0,0.00232288,0,0.002325581,0,0,0,0.001162791,0,0,0,0,0,0,0,0,0,0.003484321,0,19.33303052,8.14162e-4,0,0,0,0,0,0,0.00232288,0,0,0,0,0,0,0,0,0,0,0.001162791,0,0,0,0,0,0,0
0.009221902,0.001152738,0,0.001153403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005051626,0,0,5.76701e-4,0,0,0,5.76369e-4,0.001152738,0,0,0,5.76701e-4,5.76701e-4,5.76701e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76369e-4,0.005190311,14.27908163,0.004074424,0,0,0,0,5.76701e-4,0,0,0,0,0,0,0.00461361,0,0,0,0,0,0,0.001153403,0,0,0,0,0,0
0.005235602,0,0,0.002624672,0.002624672,0,0,0,0,0,0,0,0,0,0,0,0,-0.036861379,0,0,0,0,0,0,0,0.002617801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002617801,0.002624672,7.531570397,0.001726551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00617284,0,0,0,0,0,0,0,0,0,0,0,0,-0.142830947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.853954211,-0.002177948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034791516,0,0,0,0,0,0,0,0.004255319,0,0,0,0,0,0.004273504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255319,0,4.530276321,0.002214446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00172117,0,0,0,0,0,0,0.001724138,0.003448276,0.001724138,0,0,0,0,0,0,0.001724138,0.064599819,0,0,0.003448276,0,0,0,0.00172117,0.003442341,0,0.001724138,0,0,0,0,0,0.001724138,0,0,0,0,0,0,0.005163511,0,0.001724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005163511,0,7.141741799,0.008079561,0,0,0,0,0,0,0.003442341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001724138,0,0
0,0,0,0.001503759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026711506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001503759,0,0.001503759,0.001503759,0,0.001503759,0,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003,0,7.401695352,0.001250034,0,0,0,0,0,0,0.003003003,0.001503759,0,0,0,0,0.001503759,0,0,0,0.001503759,0,0,0,0,0,0,0,0
0.003164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047697015,0,0,0,0,0,0,0,0,0,0,0,0,0.003174603,0,0,0,0,0,0,0,0,0,0.009493671,0,0,0,0,0,0,0,0,0,0,0.003164557,0,0,0,0,0,0,7.154234362,0.003217576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007334963,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,-0.013214063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004889976,0,0,0,0,0,0,0,0,0,0,0.002444988,0,0,0,0,0,0.00245098,12.33337058,-9.16505e-4,0,0,0,0,0.00245098,0,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089447248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.951777696,-0.014355326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010881393,0.001088139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01696535,0,0,0.001089325,0,0.001089325,0,0.002176279,0.002176279,0,0,0.001089325,0,0,0,0,0,0,0,0,0,0,0,0.003264418,0,0,0.001089325,0,0,0,0,0,0.001088139,0,0.001088139,0,0,0,0,0,0,20.48833776,0.001018214,0,0,0.001089325,0,0.001089325,0,0.001088139,0,0,0,0,0.001089325,0,0.001089325,0,0,0,0,0,0,0,0,0,0,0
0.003267974,0.00130719,0,6.54022e-4,0,0,0,0,0,6.54022e-4,0,6.54022e-4,6.54022e-4,0,0,0,0,0.018064204,0,0,0,0.001308044,0,0,0.003267974,0.001960784,0,0,0.001308044,0,0,0,0,0,6.54022e-4,0,0,6.54022e-4,0,0,0.006535948,0,6.54022e-4,0,0.001962067,0,0,0,0,6.53595e-4,0,0,0,0,0,0,0.006535948,0,32.3735611,0.003651281,0,0,0,0,0,0,0.002614379,0,0,6.54022e-4,0,0,0,6.54022e-4,0,0,0,0,0,0,0,0,0,0,6.54022e-4
0.00678733,0,0,0,0,0.002267574,0,0,0,0,0,0,0,0.004535147,0,0,0,0.038195384,0,0,0,0,0,0,0,0.002262443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002262443,0,0,0,0,0,0,0,0.002267574,0,0,0.002262443,0.002267574,0,0,0,0,0,11.40425105,0.001016296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0.002673797,0,0,0,0,-0.022225157,0,0,0,0,0,0,0.002666667,0.002666667,0,0,0,0.002673797,0,0.002673797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0,0,0.002666667,0.002673797,9.74492645,-0.003163446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003067485,0,0,0.003076923,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008305936,0,0,0,0,0,0,0,0,0,0,0,0.006153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0,0,0,0,4.957283544,-0.002401375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0.006153846,0,0,0,0,0
0.007025761,0,0,0,0,0,0,0,0.002347418,0,0,0,0,0.002347418,0,0,0,-5.41518e-4,0,0,0,0,0,0,0.00234192,0.00234192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009367681,0,0,0.002347418,0,0,0,0,0,0,0,0,0,0,0,0,0.00234192,0,6.881145975,0.00367534,0,0,0,0,0,0,0.004683841,0,0,0,0,0,0,0,0,0,0,0,0.002347418,0,0,0,0.002347418,0,0
0.008658009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051654367,0,0.002169197,0,0,0,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0,0,0.002169197,0,0.004329004,0,0,0.002169197,0,0,0,0.002169197,0,0,0,0,0,0,0,0,0,0,11.22214913,-0.00327718,0,0,0,0,0,0.002169197,0,0,0,0,0,0,0,0,0,0,0.002169197,0,0,0.002169197,0,0,0,0,0
0.003937008,0,0,0,0,0,0.001972387,0.001972387,0,0,0,0,0,0,0,0,0,-0.067825986,0,0.001972387,0,0,0.001972387,0,0,0.003937008,0,0,0,0,0,0,0.001972387,0,0,0.001972387,0,0,0,0,0.001968504,0,0.001972387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001968504,0,11.01681068,0.003549899,0,0,0.001972387,0,0,0,0.001968504,0,0.001972387,0,0.001972387,0,0,0.001972387,0,0,0,0,0,0,0,0,0,0,0.001972387
0.003731343,0,0,0,0,0,0.001869159,0,0,0,0,0,0,0,0,0,0,0.049390351,0,0.001869159,0,0,0.003738318,0,0,0.005597015,0,0.001869159,0,0,0.001869159,0,0.001869159,0,0,0,0,0,0,0,0,0,0,0,0.001869159,0,0,0,0,0,0,0.005597015,0,0,0,0,0.001865672,0,12.87762142,0.003858834,0.001869159,0,0.001869159,0,0,0,0.003731343,0,0,0,0.001869159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001869159
0.01035503,0,0,0,0.001481481,0,0,0,0,0,0,0,0,0,0,0,0,-0.086692718,0,0,0,0,0.001481481,0,0.00147929,0.00295858,0,0,0,0,0,0,0.001481481,0,0,0,0,0,0,0,0.00147929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443787,0.001481481,17.7996515,-0.001564774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00908059,0.001135074,3.78501e-4,0,0.001135503,3.78501e-4,0,0,0,0,0,0,0,0,0,0,0,0.030733587,3.78501e-4,0,0,3.78501e-4,0,0,0.002270148,0.002270148,0,3.78501e-4,0,3.78501e-4,0,7.57002e-4,0,0,3.78501e-4,3.78501e-4,0,0,7.57002e-4,7.57002e-4,0.001513432,0,0,7.57002e-4,0,0.001514005,0.001135503,0,3.78501e-4,0.001513432,0,7.56716e-4,0,0,0,0,0.003026863,3.78501e-4,84.05312641,-0.001331526,0,0,3.78501e-4,0,0,0,0.0026485050000000002,3.78501e-4,3.78501e-4,0,0,0,0,0,7.57002e-4,0,0,3.78501e-4,0,0,3.78501e-4,7.57002e-4,0,0,0
0.002066116,0.008264463,0,0,0,0,0,0.002070393,0,0,0,0,0,0,0,0,0,0.097740783,0,0,0.002070393,0,0,0,0,0.006198347,0,0,0,0,0,0,0,0,0,0,0,0,0.002070393,0,0.006198347,0,0,0,0,0.002070393,0,0,0,0,0,0.004132231,0,0,0,0,0.012396694,0,13.121710179999999,0.006386634,0,0,0.002070393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002070393,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003389831,0,-0.082746166,0,0,0,0,0,0.003389831,0.003378378,0.003378378,0,0,0,0.003389831,0.003389831,0,0,0,0,0,0,0,0,0,0.010135135,0,0,0,0,0.003389831,0,0,0,0.003378378,0,0,0,0,0,0,0.010135135,0,8.708225059,0.004228115,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002717391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050883182,0,0,0,0,0,0.001360544,0.004076087,0,0,0,0,0,0,0,0,0,0.001360544,0,0,0,0,0,0.002717391,0,0,0,0,0,0,0,0,0,0,0.001358696,0,0,0,0,0.001358696,0,14.99082789,-4.72276e-4,0,0,0,0,0,0,0.001358696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001360544,0,0,0
0.018518519,0,0.001855288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024359814,0,0.001855288,0,0,0,0,0,0,0,0,0,0.001855288,0.003710575,0.001855288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001855288,6.47676825,4.08786e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003710575,0.001855288,0,0,0,0,0
0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003779013,0,0,0,0,0,0,0.009345794,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.841662401,0.010381597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026563463,0,0,0,0,0,0,0.005154639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005154639,0,0,0,0.005181347,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,3.487881806,0.003897218,0,0,0,0,0,0,0.005154639,0,0,0,0,0,0,0,0,0,0.005181347,0,0,0,0,0,0,0,0
0.006677796,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0,0,0,0.107496526,0,0,0,0,0,0,0,0,0,0,0,0,0.001672241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001669449,0,3.904908321,0.004668805,0.001672241,0,0,0,0,0,0.001669449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
