,train_size,models,train_scores_fold1,train_scores_fold2,train_scores_fold3,train_scores_fold4,train_scores_fold5,train_scores_fold6,train_scores_fold7,train_scores_fold8,train_scores_fold9,train_scores_fold10,test_scores_fold1,test_scores_fold2,test_scores_fold3,test_scores_fold4,test_scores_fold5,test_scores_fold6,test_scores_fold7,test_scores_fold8,test_scores_fold9,test_scores_fold10,fit_times_fold1,fit_times_fold2,fit_times_fold3,fit_times_fold4,fit_times_fold5,fit_times_fold6,fit_times_fold7,fit_times_fold8,fit_times_fold9,fit_times_fold10
20,31,HTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7714285714285715,0.8571428571428571,0.8857142857142857,0.8285714285714286,0.8,0.8571428571428571,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.7647058823529411,1.210510492324829,0.9828228950500488,0.9512267112731934,0.9531252384185791,0.9489045143127441,0.9482731819152832,0.9526474475860596,0.9487590789794922,0.9490773677825928,0.9656863212585449
21,62,HTE,1.0,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8857142857142857,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9428571428571428,0.8571428571428571,0.8529411764705882,1.2617127895355225,0.9741020202636719,1.2221791744232178,1.191939115524292,1.1999619007110596,1.1977276802062988,1.1806812286376953,1.198664903640747,1.23134446144104,1.1855685710906982
22,94,HTE,0.9893617021276596,0.9893617021276596,1.0,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.8857142857142857,0.8857142857142857,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9142857142857143,0.8529411764705882,1.5237863063812256,1.2411537170410156,1.4403488636016846,1.3560597896575928,1.330944538116455,1.4038290977478027,1.3584566116333008,1.3158535957336426,1.3253273963928223,1.3254575729370117
23,125,HTE,0.992,0.992,1.0,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.8571428571428571,0.9142857142857143,0.9142857142857143,0.8571428571428571,0.9142857142857143,0.8571428571428571,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.8823529411764706,1.5503425598144531,1.3624811172485352,1.5473110675811768,1.3718287944793701,1.4587810039520264,1.4714996814727783,1.4514694213867188,1.4370927810668945,1.447490930557251,1.46689772605896
24,157,HTE,0.9936305732484076,0.9936305732484076,1.0,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.8823529411764706,1.667696237564087,1.4832711219787598,1.7453398704528809,1.5048234462738037,1.6144118309020996,1.637174129486084,1.5713109970092773,1.5966479778289795,1.5812549591064453,1.6065163612365723
25,188,HTE,0.9946808510638298,0.9946808510638298,1.0,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.8571428571428571,0.9142857142857143,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.9117647058823529,1.6590824127197266,1.5551798343658447,1.8026788234710693,1.652406930923462,1.685680866241455,1.653212308883667,1.7838551998138428,1.69022536277771,1.7449321746826172,1.6879844665527344
26,219,HTE,0.9954337899543378,0.9954337899543378,1.0,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9142857142857143,0.9428571428571428,1.0,0.9714285714285714,1.0,0.9714285714285714,0.8823529411764706,2.294060230255127,2.191786527633667,2.5740532875061035,2.961886405944824,2.3708856105804443,2.315776824951172,2.2145774364471436,1.9901738166809082,2.2711262702941895,2.0050933361053467
27,251,HTE,0.9960159362549801,0.9960159362549801,1.0,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.8571428571428571,0.9142857142857143,1.0,1.0,0.9714285714285714,0.9714285714285714,0.8823529411764706,2.1638412475585938,2.0205936431884766,2.3361189365386963,2.1648857593536377,2.154099941253662,2.1189427375793457,2.0690412521362305,2.602154493331909,2.003746509552002,2.0892210006713867
28,282,HTE,0.9964539007092199,0.9964539007092199,1.0,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9714285714285714,1.0,0.9117647058823529,2.29996395111084,2.1621005535125732,2.4783248901367188,2.143148899078369,2.278010129928589,2.211054801940918,2.4038453102111816,2.381221294403076,2.126269578933716,2.1053268909454346
29,314,HTE,0.9968152866242038,0.9968152866242038,1.0,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9428571428571428,1.0,0.9714285714285714,0.9714285714285714,0.9411764705882353,2.46035099029541,2.2985408306121826,2.4147472381591797,2.2172601222991943,2.271838903427124,2.8552162647247314,2.283130407333374,2.5695345401763916,2.2081992626190186,2.1650803089141846
